targetTrend	pred2ndNext	pred1rstNext	predWillFollowIncreaseCapacity	DrawId	Feat-UniverseLength-Over10	Feat-UniverseLength-Over10-didFollowIncreaseCapacity	Feat-UniverseLength-Over10-LastMovingDirection	Feat-UniverseLength-Over10-ShortMovingDirectionBalance	Feat-UniverseLength-Over10-PreviousLastMovingDirection	Feat-UniverseLength-Over10-LargerMovingDirectionBalance	Feat-UniverseLength-Over10-sameValueSerie	Feat-UniverseLength-Over10-greaterThanSerie	Feat-UniverseLength-Over10-lowerThanSerie	Feat-UniverseLength-Over10-CanIncreaseOf	Feat-UniverseLength-Over10-CanDecreaseOf	Feat-Effectifs-Over10-andSupa20-MeanEffsIn	Feat-Effectifs-Over10-andSupa20-MeanEffsOut	Feat-Effectifs-Over10-andSupa20-MedianEffsIn	Feat-Effectifs-Over10-andSupa20-MedianEffsOut
0	7	7	True	20190218	7	True	1	-5	-1	-50	1	14	1	0	-1	2.57	0.67	3.0	0.0
10	7	7	True	20190216	6	True	-1	4	0	40	2	2	39	1	0	3.0	0.5	3.0	0.0
5	7	6	True	20190215	6	False	-1	2	0	20	1	1	38	0	-1	3.0	0.5	3.0	0.0
-10	6	6	False	20190214	7	True	0	0	1	0	5	11	5	0	-1	2.86	0.0	3.0	0.0
-5	6	7	True	20190213	7	False	0	2	1	20	4	10	4	0	-1	2.71	0.33	3.0	0.0
0	7	7	False	20190212	7	False	1	-7	-1	-70	3	9	3	1	0	2.71	0.33	2.0	0.0
0	7	7	False	20190211	7	False	1	-7	-1	-70	2	8	2	1	0	2.71	0.33	3.0	0.0
0	7	7	False	20190209	7	True	1	-7	-1	-70	1	7	1	1	0	2.71	0.33	3.0	0.0
10	7	7	True	20190208	6	False	-1	2	0	20	1	1	32	1	0	2.83	0.75	3.0	0.5
-5	7	6	False	20190207	7	True	0	0	-1	0	5	5	8	0	-1	2.71	0.33	3.0	0.0
-5	6	7	True	20190206	7	False	0	-2	-1	-20	4	4	7	0	-1	2.71	0.33	3.0	0.0
0	7	7	False	20190205	7	False	-1	7	1	70	3	3	6	1	0	2.71	0.33	3.0	0.0
0	7	7	False	20190204	7	False	-1	7	1	70	2	2	5	1	0	2.57	0.67	3.0	0.0
0	7	7	False	20190202	7	False	-1	10	1	100	1	1	4	1	0	2.43	1.0	3.0	1.0
-10	7	7	False	20190201	8	True	1	0	1	0	1	107	1	0	-1	2.38	0.5	2.5	0.5
5	7	8	True	20190131	7	False	1	-10	-1	-100	2	4	2	1	0	2.43	1.0	3.0	1.0
5	8	7	False	20190130	7	True	1	-10	-1	-100	1	3	1	1	0	2.43	1.0	3.0	1.0
10	7	7	True	20190129	6	False	-1	0	-1	0	1	1	23	1	0	2.5	1.25	3.0	1.5
-5	7	6	False	20190128	7	False	-1	7	1	70	1	1	21	0	-1	2.29	1.33	2.0	1.0
-15	6	7	False	20190126	8	True	1	-4	0	-40	1	102	1	0	-1	2.38	0.5	2.0	0.5
5	7	8	True	20190125	7	False	-1	5	1	50	3	3	19	1	0	2.57	0.67	2.0	1.0
5	8	7	False	20190124	7	False	-1	5	1	50	2	2	18	1	0	2.57	0.67	2.0	1.0
0	7	7	False	20190123	7	False	-1	4	1	40	1	1	17	1	0	2.57	0.67	2.0	1.0
-10	7	7	False	20190122	8	False	1	-5	-1	-50	2	98	2	0	-1	2.38	0.5	2.0	0.5
-5	7	8	False	20190121	8	True	1	-4	-1	-40	1	97	1	1	0	2.25	1.0	2.0	1.0
10	8	8	True	20190119	7	False	-1	7	1	70	1	1	14	1	0	2.43	1.0	2.0	1.0
-5	8	7	False	20190118	8	True	1	-4	0	-40	1	95	1	0	-1	2.12	1.5	2.0	1.5
5	7	8	True	20190117	7	False	-1	7	1	70	3	3	12	1	0	2.14	1.67	2.0	1.0
5	8	7	False	20190116	7	False	-1	7	1	70	2	2	11	1	0	2.14	1.67	2.0	1.0
0	7	7	False	20190115	7	False	-1	7	1	70	1	1	10	1	0	2.0	2.0	2.0	1.0
-10	7	7	False	20190114	8	True	1	-4	0	-40	1	91	1	0	-1	1.88	2.5	1.5	2.5
5	7	8	True	20190112	7	False	-1	5	1	50	3	3	8	1	0	2.0	2.0	2.0	1.0
5	8	7	False	20190111	7	True	-1	5	1	50	2	2	7	1	0	1.86	2.33	2.0	2.0
0	7	7	True	20190110	7	False	-1	5	1	50	1	1	6	0	-1	2.0	2.0	2.0	1.0
-10	7	7	False	20190109	8	True	1	-4	0	-40	2	87	2	0	-1	2.12	1.5	2.0	1.5
-5	7	8	True	20190108	8	True	1	0	0	0	1	86	1	0	-1	2.12	1.5	2.0	1.5
10	8	8	True	20190107	7	False	1	-4	1	-40	3	26	3	1	0	2.29	1.33	2.0	1.0
5	8	7	False	20190105	7	False	1	-2	1	-20	2	25	2	1	0	2.29	1.33	2.0	1.0
0	7	7	False	20190104	7	True	1	0	1	0	1	24	1	1	0	2.14	1.67	2.0	2.0
10	7	7	True	20190103	6	True	1	-10	-1	-100	1	4	1	1	0	2.33	1.5	2.0	1.5
15	7	6	True	20190102	5	False	-1	-2	-1	-20	1	1	122	1	0	2.8	1.2	2.0	1.0
-5	6	5	False	20190101	6	False	-1	4	0	40	2	2	9	0	-1	2.83	0.75	2.5	0.5
-5	5	6	False	20191231	6	False	-1	2	0	20	1	1	8	1	0	2.83	0.75	2.5	0.5
-10	6	6	False	20181229	7	False	0	0	1	0	5	19	5	0	-1	2.57	0.67	2.0	0.0
-5	6	7	False	20181228	7	True	0	2	1	20	4	18	4	1	0	2.57	0.67	2.0	0.0
0	7	7	True	20181227	7	False	1	-5	1	-50	3	17	3	0	-1	2.71	0.33	2.0	0.0
0	7	7	False	20181226	7	False	1	-2	1	-20	2	16	2	1	0	2.71	0.33	3.0	0.0
0	7	7	False	20181225	7	True	1	0	1	0	1	15	1	1	0	2.71	0.33	3.0	0.0
10	7	7	True	20181224	6	False	1	-7	-1	-70	2	13	2	1	0	2.83	0.75	2.5	0.5
5	7	6	False	20181222	6	True	1	-5	-1	-50	1	12	1	1	0	2.83	0.75	2.5	0.5
10	6	6	True	20181221	5	False	-1	5	1	50	1	1	112	1	0	3.0	1.0	3.0	1.0
-5	6	5	False	20181220	6	False	1	-5	-1	-50	2	10	2	0	-1	2.83	0.75	3.0	0.5
-5	5	6	False	20181219	6	True	1	-5	-1	-50	1	9	1	1	0	2.67	1.0	2.5	1.0
10	6	6	True	20181218	5	False	-1	4	0	40	2	2	109	1	0	3.2	0.8	4.0	1.0
5	6	5	False	20181217	5	False	-1	4	0	40	1	1	108	1	0	3.0	1.0	3.0	1.0
-10	5	5	False	20181215	6	False	1	-7	-1	-70	3	6	3	0	-1	2.67	1.0	2.5	0.5
-5	5	6	False	20181214	6	False	1	-7	-1	-70	2	5	2	1	0	2.67	1.0	2.5	0.5
0	6	6	False	20181213	6	True	1	-10	-1	-100	1	4	1	1	0	2.67	1.0	2.5	0.5
10	6	6	True	20181212	5	False	-1	-4	-1	-40	1	1	104	1	0	2.6	1.4	2.0	1.0
-5	6	5	False	20181211	6	False	-1	2	-1	20	2	2	15	0	-1	2.5	1.25	2.5	0.5
-5	5	6	False	20181210	6	False	-1	0	-1	0	1	1	14	1	0	2.33	1.5	2.0	1.0
-10	6	6	False	20181208	7	False	-1	7	1	70	1	1	5	0	-1	2.57	0.67	3.0	1.0
-15	6	7	False	20181207	8	True	1	0	0	0	1	59	1	0	-1	2.38	0.5	2.5	0.5
5	7	8	True	20181206	7	False	1	-7	-1	-70	3	17	3	1	0	2.57	0.67	3.0	0.0
5	8	7	False	20181205	7	False	1	-5	-1	-50	2	16	2	1	0	2.43	1.0	2.0	0.0
0	7	7	False	20181204	7	True	1	-4	-1	-40	1	15	1	1	0	2.29	1.33	2.0	1.0
10	7	7	True	20181203	6	False	-1	5	1	50	1	1	8	1	0	2.17	1.75	1.5	2.0
-5	7	6	False	20181201	7	True	1	-5	-1	-50	1	13	1	0	-1	2.29	1.33	2.0	1.0
5	6	7	True	20181130	6	False	-1	5	1	50	2	2	6	1	0	2.5	1.25	2.5	1.0
5	7	6	False	20181129	6	False	-1	5	1	50	1	1	5	1	0	2.5	1.25	2.5	1.0
-10	6	6	False	20181128	7	False	1	-2	1	-20	2	10	2	0	-1	2.57	0.67	2.0	1.0
-5	6	7	False	20181127	7	True	1	0	1	0	1	9	1	1	0	2.57	0.67	3.0	1.0
10	7	7	True	20181126	6	False	1	-5	-1	-50	2	6	2	1	0	2.5	1.25	2.5	1.5
5	7	6	False	20181124	6	True	1	-5	-1	-50	1	5	1	1	0	2.5	1.25	2.5	1.5
10	6	6	True	20181123	5	False	-1	2	1	20	1	1	88	1	0	2.8	1.2	3.0	1.0
-5	6	5	False	20181122	6	True	1	-12	-1	-120	1	3	1	0	-1	2.5	1.25	2.5	1.0
5	5	6	True	20181121	5	False	-1	-5	-1	-50	1	1	86	1	0	2.6	1.4	3.0	1.0
-5	6	5	False	20181120	6	False	-1	-2	-1	-20	1	1	32	0	-1	2.33	1.5	2.5	1.5
-15	5	6	False	20181119	7	True	-1	5	1	50	2	2	9	0	-1	2.29	1.33	2.0	1.0
-5	6	7	True	20181117	7	False	-1	4	1	40	1	1	8	0	-1	2.57	0.67	3.0	1.0
-10	7	7	False	20181116	8	False	1	-7	-1	-70	2	41	2	0	-1	2.38	0.5	2.5	0.5
-5	7	8	False	20181115	8	True	1	-7	-1	-70	1	40	1	1	0	2.38	0.5	3.0	0.5
10	8	8	True	20181114	7	False	-1	4	0	40	1	1	5	1	0	2.43	1.0	3.0	1.0
-5	8	7	False	20181113	8	True	1	-4	1	-40	3	38	3	0	-1	2.12	1.5	2.0	1.5
-5	7	8	True	20181112	8	False	1	-2	1	-20	2	37	2	0	-1	2.38	0.5	2.5	0.5
0	8	8	False	20181110	8	True	1	0	1	0	1	36	1	1	0	2.38	0.5	2.5	0.5
10	8	8	True	20181109	7	True	1	-7	-1	-70	1	6	1	1	0	2.71	0.33	3.0	0.0
15	8	7	True	20181108	6	False	-1	2	0	20	1	1	22	1	0	2.83	0.75	3.0	1.0
-5	7	6	False	20181107	7	False	0	-2	-1	-20	4	4	11	0	-1	2.43	1.0	3.0	1.0
-5	6	7	False	20181106	7	True	-1	7	1	70	3	3	10	1	0	2.43	1.0	2.0	1.0
0	7	7	True	20181105	7	False	-1	5	1	50	2	2	9	0	-1	2.43	1.0	3.0	1.0
0	7	7	False	20181103	7	False	-1	5	1	50	1	1	8	1	0	2.29	1.33	3.0	1.0
-10	7	7	False	20181102	8	True	1	-4	-1	-40	1	29	1	0	-1	2.0	2.0	1.5	2.0
5	7	8	True	20181101	7	False	-1	5	1	50	1	1	6	1	0	2.0	2.0	2.0	2.0
-5	8	7	False	20181031	8	True	1	-4	-1	-40	1	27	1	0	-1	2.0	2.0	2.0	2.0
5	7	8	True	20181030	7	False	-1	10	1	100	2	2	4	1	0	2.14	1.67	2.0	2.0
5	8	7	False	20181029	7	False	-1	12	1	120	1	1	3	1	0	2.14	1.67	2.0	2.0
-10	7	7	False	20181027	8	True	1	2	1	20	1	24	1	0	-1	2.12	1.5	2.0	1.5
5	7	8	True	20181026	7	True	1	-4	-1	-40	1	6	1	1	0	2.43	1.0	3.0	0.0
15	8	7	True	20181025	6	True	-1	5	1	50	2	2	10	1	0	2.5	1.25	3.0	1.0
5	7	6	True	20181024	6	False	-1	2	1	20	1	1	9	0	-1	2.33	1.5	2.5	1.0
-10	6	6	False	20181023	7	True	1	-10	-1	-100	1	3	1	0	-1	2.57	0.67	3.0	0.0
5	6	7	True	20181022	6	False	-1	2	-1	20	1	1	7	1	0	2.5	1.25	2.5	1.0
-5	7	6	False	20181020	7	False	-1	10	1	100	1	1	3	0	-1	2.43	1.0	2.0	0.0
-15	6	7	False	20181019	8	True	1	2	1	20	1	17	1	0	-1	2.5	0.0	2.0	0.0
5	7	8	True	20181018	7	True	1	-2	-1	-20	1	15	1	1	0	2.71	0.33	2.0	0.0
15	8	7	True	20181017	6	False	-1	12	1	120	1	1	3	1	0	3.0	0.5	3.0	0.5
-5	7	6	False	20181016	7	True	1	2	1	20	1	13	1	0	-1	2.71	0.33	3.0	0.0
5	6	7	True	20181015	6	True	1	-5	-1	-50	1	7	1	1	0	2.83	0.75	3.0	0.5
15	7	6	True	20181013	5	False	-1	4	0	40	2	2	53	1	0	3.2	0.8	3.0	1.0
5	6	5	False	20181012	5	False	-1	2	0	20	1	1	52	1	0	3.2	0.8	3.0	1.0
-10	5	5	False	20181011	6	False	0	-2	-1	-20	4	4	29	0	-1	2.83	0.75	2.5	1.0
-5	5	6	False	20181010	6	False	-1	5	1	50	3	3	28	1	0	2.67	1.0	2.5	1.0
0	6	6	False	20181009	6	False	-1	5	1	50	2	2	27	1	0	2.67	1.0	2.5	1.0
0	6	6	False	20181008	6	False	-1	4	1	40	1	1	26	1	0	2.67	1.0	2.5	1.0
-10	6	6	False	20181006	7	False	1	-7	-1	-70	2	5	2	0	-1	2.29	1.33	2.0	1.0
-5	6	7	False	20181005	7	True	1	-10	-1	-100	1	4	1	1	0	2.29	1.33	2.0	1.0
10	7	7	True	20181004	6	False	-1	-4	-1	-40	1	1	23	1	0	2.33	1.5	2.5	1.5
-5	7	6	False	20181003	7	False	-1	0	-1	0	2	2	21	0	-1	2.29	1.33	2.0	1.0
-5	6	7	False	20181002	7	False	-1	-1	-1	-10	1	1	20	1	0	2.29	1.33	2.0	1.0
-10	7	7	False	20181001	8	False	-1	5	1	50	1	1	10	0	-1	2.12	1.5	2.0	1.5
-15	7	8	False	20180929	9	False	1	-4	0	-40	2	379	2	0	-1	2.0	2.0	2.0	2.0
-5	8	9	False	20180928	9	True	1	-1	0	-10	1	378	1	1	0	2.0	2.0	2.0	2.0
10	9	9	True	20180927	8	True	0	0	0	0	7	334	7	1	0	2.0	2.0	2.0	2.0
5	9	8	True	20180926	8	True	0	0	0	0	6	333	6	0	-1	2.25	1.0	2.0	1.0
0	8	8	True	20180925	8	False	0	0	1	0	5	332	5	0	-1	2.38	0.5	2.0	0.5
0	8	8	False	20180924	8	False	0	2	1	20	4	331	4	1	0	2.38	0.5	2.5	0.5
0	8	8	False	20180922	8	False	1	-5	0	-50	3	330	3	1	0	2.38	0.5	2.0	0.5
0	8	8	False	20180921	8	True	1	-4	0	-40	2	329	2	1	0	2.38	0.5	2.0	0.5
0	8	8	True	20180920	8	True	1	-2	0	-20	1	328	1	0	-1	2.38	0.5	2.0	0.5
10	8	8	True	20180919	7	False	0	0	-1	0	5	5	9	1	0	2.43	1.0	2.0	1.0
5	8	7	False	20180918	7	False	0	-2	-1	-20	4	4	8	1	0	2.43	1.0	2.0	1.0
0	7	7	False	20180917	7	True	-1	5	0	50	3	3	7	1	0	2.43	1.0	2.0	1.0
0	7	7	True	20180915	7	False	-1	4	0	40	2	2	6	0	-1	2.29	1.33	2.0	1.0
0	7	7	False	20180914	7	False	-1	4	0	40	1	1	5	1	0	2.29	1.33	1.0	1.0
-10	7	7	False	20180913	8	False	1	-4	1	-40	3	322	3	0	-1	2.38	0.5	2.0	0.5
-5	7	8	False	20180912	8	False	1	2	1	20	2	321	2	1	0	2.38	0.5	2.5	0.5
0	8	8	False	20180911	8	True	1	7	1	70	1	320	1	1	0	2.38	0.5	2.0	0.5
10	8	8	True	20180910	7	True	1	2	1	20	1	12	1	1	0	2.57	0.67	2.0	1.0
15	8	7	True	20180908	6	True	1	-4	-1	-40	1	10	1	1	0	3.0	0.5	3.0	0.5
15	7	6	True	20180907	5	False	-1	7	1	70	2	2	22	1	0	3.2	0.8	3.0	1.0
5	6	5	False	20180906	5	False	-1	7	1	70	1	1	21	1	0	3.0	1.0	3.0	1.0
-10	5	5	False	20180905	6	True	1	-4	0	-40	1	7	1	0	-1	2.5	1.25	2.5	1.5
5	5	6	True	20180904	5	False	-1	5	0	50	3	3	19	1	0	3.0	1.0	3.0	1.0
5	6	5	False	20180903	5	False	-1	4	0	40	2	2	18	1	0	3.0	1.0	2.0	1.0
0	5	5	False	20180901	5	False	-1	0	0	0	1	1	17	1	0	3.0	1.0	2.0	1.0
-10	5	5	False	20180831	6	False	-1	4	-1	40	3	3	15	0	-1	2.83	0.75	2.0	0.5
-5	5	6	False	20180830	6	True	-1	0	-1	0	2	2	14	1	0	2.83	0.75	2.5	0.5
0	6	6	True	20180829	6	False	-1	-2	-1	-20	1	1	13	0	-1	2.67	1.0	2.5	1.0
-10	6	6	False	20180828	7	False	-1	5	1	50	1	1	8	0	-1	2.43	1.0	2.0	1.0
-15	6	7	False	20180827	8	False	1	-4	0	-40	2	307	2	0	-1	2.38	0.5	2.0	0.5
-5	7	8	False	20180825	8	True	1	-2	0	-20	1	306	1	1	0	2.38	0.5	2.0	0.5
10	8	8	True	20180824	7	True	0	0	1	0	5	56	5	1	0	2.14	1.67	2.0	2.0
5	8	7	True	20180823	7	False	0	2	1	20	4	55	4	0	-1	2.14	1.67	2.0	2.0
0	7	7	False	20180822	7	True	1	-5	0	-50	3	54	3	1	0	2.14	1.67	2.0	2.0
0	7	7	True	20180821	7	False	1	-4	0	-40	2	53	2	0	-1	2.57	0.67	2.0	0.0
0	7	7	False	20180820	7	True	1	-2	0	-20	1	52	1	1	0	2.57	0.67	2.0	0.0
10	7	7	True	20180818	6	True	0	2	1	20	4	11	4	1	0	3.0	0.5	2.5	0.0
5	7	6	True	20180817	6	True	1	-4	1	-40	3	10	3	0	-1	2.83	0.75	2.0	0.5
0	6	6	True	20180816	6	False	1	0	1	0	2	9	2	0	-1	3.0	0.5	2.0	0.5
0	6	6	False	20180815	6	True	1	4	1	40	1	8	1	1	0	3.0	0.5	2.0	0.5
10	6	6	True	20180814	5	True	1	-4	0	-40	1	5	1	1	0	3.4	0.6	2.0	1.0
15	6	5	True	20180813	4	False	-1	4	-1	40	3	3	338	1	0	3.75	0.83	3.5	1.0
5	5	4	False	20180811	4	False	-1	0	-1	0	2	2	337	1	0	3.5	1.0	3.0	1.0
0	4	4	False	20180810	4	False	-1	-5	-1	-50	1	1	336	1	0	3.5	1.0	3.0	1.0
-10	4	4	False	20180809	5	False	-1	-2	-1	-20	1	1	301	0	-1	2.8	1.2	3.0	1.0
-15	4	5	False	20180808	6	False	-1	4	0	40	2	2	23	0	-1	2.5	1.25	2.0	1.5
-5	5	6	False	20180807	6	False	-1	2	0	20	1	1	22	1	0	2.33	1.5	2.0	1.5
-10	6	6	False	20180806	7	False	0	0	0	0	7	40	7	0	-1	2.43	1.0	3.0	1.0
-5	6	7	False	20180804	7	False	0	0	0	0	6	39	6	1	0	2.43	1.0	2.0	1.0
0	7	7	False	20180803	7	True	0	0	1	0	5	38	5	1	0	2.43	1.0	2.0	1.0
0	7	7	True	20180802	7	True	0	2	1	20	4	37	4	0	-1	2.57	0.67	2.0	1.0
0	7	7	True	20180801	7	False	1	-5	0	-50	3	36	3	0	-1	2.71	0.33	2.0	0.0
0	7	7	False	20180731	7	True	1	-4	0	-40	2	35	2	1	0	2.57	0.67	2.0	1.0
0	7	7	True	20180730	7	True	1	-4	0	-40	1	34	1	0	-1	2.29	1.33	2.0	1.0
10	7	7	True	20180728	6	False	-1	5	1	50	3	3	14	1	0	2.33	1.5	2.0	1.5
5	7	6	False	20180727	6	False	-1	5	1	50	2	2	13	1	0	2.17	1.75	2.0	2.0
0	6	6	False	20180726	6	False	-1	4	1	40	1	1	12	1	0	2.17	1.75	2.0	2.0
-10	6	6	False	20180725	7	False	1	-7	-1	-70	2	30	2	0	-1	2.14	1.67	2.0	2.0
-5	6	7	False	20180724	7	True	1	-7	-1	-70	1	29	1	1	0	2.14	1.67	2.0	2.0
10	7	7	True	20180723	6	False	-1	2	0	20	1	1	9	1	0	2.5	1.25	2.5	1.5
-5	7	6	False	20180721	7	True	0	0	1	0	5	27	5	0	-1	2.43	1.0	2.0	1.0
-5	6	7	True	20180720	7	True	0	2	1	20	4	26	4	0	-1	2.43	1.0	3.0	1.0
0	7	7	True	20180719	7	True	1	-5	0	-50	3	25	3	0	-1	2.71	0.33	3.0	0.0
0	7	7	True	20180718	7	False	1	-4	0	-40	2	24	2	0	-1	2.86	0.0	3.0	0.0
0	7	7	False	20180717	7	True	1	0	0	0	1	23	1	1	0	2.86	0.0	3.0	0.0
10	7	7	True	20180716	6	False	1	-7	-1	-70	3	6	3	1	0	3.0	0.5	3.0	0.0
5	7	6	False	20180714	6	False	1	-7	-1	-70	2	5	2	1	0	2.83	0.75	2.5	0.5
0	6	6	False	20180713	6	True	1	-10	-1	-100	1	4	1	1	0	2.67	1.0	2.5	1.0
10	6	6	True	20180712	5	False	-1	-2	-1	-20	1	1	277	1	0	2.6	1.4	2.0	2.0
-5	6	5	False	20180711	6	False	-1	5	1	50	2	2	5	0	-1	2.33	1.5	2.0	1.5
-5	5	6	False	20180710	6	False	-1	7	1	70	1	1	4	1	0	2.33	1.5	2.0	1.5
-10	6	6	False	20180709	7	False	1	0	1	0	2	16	2	0	-1	2.29	1.33	2.0	1.0
-5	6	7	False	20180707	7	True	1	4	1	40	1	15	1	1	0	2.29	1.33	2.0	1.0
10	7	7	True	20180706	6	True	1	-4	0	-40	1	12	1	1	0	2.33	1.5	2.0	1.5
15	7	6	True	20180705	5	False	-1	7	1	70	3	3	271	1	0	2.8	1.2	3.0	1.0
5	6	5	False	20180704	5	True	-1	7	1	70	2	2	270	1	0	2.6	1.4	3.0	1.0
0	5	5	True	20180703	5	False	-1	7	1	70	1	1	269	0	-1	3.2	0.8	3.0	1.0
-10	5	5	False	20180702	6	True	1	-4	0	-40	1	8	1	0	-1	3.0	0.5	3.0	0.5
5	5	6	True	20180630	5	False	-1	5	0	50	3	3	267	1	0	3.2	0.8	3.0	1.0
5	6	5	False	20180629	5	False	-1	4	0	40	2	2	266	1	0	3.2	0.8	4.0	1.0
0	5	5	False	20180628	5	False	-1	2	0	20	1	1	265	1	0	3.0	1.0	3.0	1.0
-10	5	5	False	20180627	6	True	0	-2	-1	-20	4	4	18	0	-1	2.5	1.25	2.5	1.5
-5	5	6	True	20180626	6	False	-1	5	-1	50	3	3	17	0	-1	2.33	1.5	2.5	1.5
0	6	6	False	20180625	6	True	-1	2	-1	20	2	2	16	1	0	2.33	1.5	2.5	1.5
0	6	6	True	20180623	6	False	-1	-2	-1	-20	1	1	15	0	-1	2.17	1.75	2.0	1.5
-10	6	6	False	20180622	7	False	-1	4	0	40	2	2	7	0	-1	2.14	1.67	2.0	1.0
-5	6	7	False	20180621	7	False	-1	2	0	20	1	1	6	1	0	2.14	1.67	2.0	1.0
-10	7	7	False	20180620	8	False	0	2	1	20	4	249	4	0	-1	2.0	2.0	2.0	2.0
-5	7	8	False	20180619	8	True	1	-4	1	-40	3	248	3	1	0	2.0	2.0	2.0	2.0
0	8	8	True	20180618	8	True	1	0	1	0	2	247	2	0	-1	1.88	2.5	1.5	2.5
0	8	8	True	20180616	8	True	1	2	1	20	1	246	1	0	-1	1.88	2.5	1.5	2.5
10	8	8	True	20180615	7	True	1	-5	-1	-50	1	15	1	1	0	2.14	1.67	2.0	2.0
15	8	7	True	20180614	6	True	-1	4	0	40	2	2	7	1	0	2.17	1.75	2.0	1.5
5	7	6	True	20180613	6	False	-1	4	0	40	1	1	6	0	-1	2.33	1.5	2.5	1.0
-10	6	6	False	20180612	7	False	1	-5	1	-50	3	12	3	0	-1	2.29	1.33	3.0	1.0
-5	6	7	False	20180611	7	True	1	-2	1	-20	2	11	2	1	0	2.29	1.33	2.0	1.0
0	7	7	True	20180609	7	True	1	2	1	20	1	10	1	0	-1	2.57	0.67	3.0	1.0
10	7	7	True	20180608	6	False	1	-5	-1	-50	2	8	2	1	0	2.83	0.75	3.0	0.5
5	7	6	False	20180607	6	True	1	-5	-1	-50	1	7	1	1	0	2.83	0.75	2.5	0.5
10	6	6	True	20180606	5	False	-1	4	0	40	2	2	246	1	0	3.2	0.8	3.0	1.0
5	6	5	False	20180605	5	False	-1	2	0	20	1	1	245	1	0	3.0	1.0	3.0	1.0
-10	5	5	False	20180604	6	True	0	-2	-1	-20	4	4	14	0	-1	2.67	1.0	2.5	1.0
-5	5	6	True	20180602	6	False	-1	4	-1	40	3	3	13	0	-1	2.83	0.75	3.0	1.0
0	6	6	False	20180601	6	False	-1	0	-1	0	2	2	12	1	0	2.83	0.75	2.5	1.0
0	6	6	False	20180531	6	False	-1	-2	-1	-20	1	1	11	1	0	2.67	1.0	2.0	1.0
-10	6	6	False	20180530	7	False	-1	5	1	50	1	1	9	0	-1	2.29	1.33	2.0	1.0
-15	6	7	False	20180529	8	False	1	-5	-1	-50	2	230	2	0	-1	2.38	0.5	2.5	0.5
-5	7	8	False	20180528	8	True	1	-4	-1	-40	1	229	1	1	0	2.38	0.5	2.0	0.5
10	8	8	True	20180526	7	False	-1	7	1	70	2	2	6	1	0	2.57	0.67	2.0	1.0
5	8	7	False	20180525	7	False	-1	7	1	70	1	1	5	1	0	2.43	1.0	2.0	1.0
-10	7	7	False	20180524	8	True	1	0	0	0	1	226	1	0	-1	2.38	0.5	2.0	0.5
5	7	8	True	20180523	7	False	1	-4	1	-40	3	14	3	1	0	2.43	1.0	2.0	1.0
5	8	7	False	20180522	7	True	1	-2	1	-20	2	13	2	1	0	2.29	1.33	2.0	1.0
0	7	7	True	20180521	7	True	1	0	1	0	1	12	1	0	-1	2.43	1.0	2.0	1.0
10	7	7	True	20180519	6	True	1	-7	-1	-70	1	6	1	1	0	2.5	1.25	2.5	1.0
15	7	6	True	20180518	5	False	-1	2	0	20	1	1	230	1	0	2.8	1.2	3.0	1.0
-5	6	5	False	20180517	6	False	0	-2	-1	-20	4	4	27	0	-1	2.5	1.25	2.5	1.0
-5	5	6	False	20180516	6	False	-1	5	0	50	3	3	26	1	0	2.5	1.25	2.5	1.0
0	6	6	False	20180515	6	False	-1	4	0	40	2	2	25	1	0	2.33	1.5	2.0	1.0
0	6	6	False	20180514	6	False	-1	4	0	40	1	1	24	1	0	2.17	1.75	2.0	1.5
-10	6	6	False	20180512	7	True	1	-7	-1	-70	3	5	3	0	-1	2.14	1.67	2.0	2.0
-5	6	7	True	20180511	7	False	1	-10	-1	-100	2	4	2	0	-1	2.43	1.0	2.0	1.0
0	7	7	False	20180510	7	True	1	-12	-1	-120	1	3	1	1	0	2.43	1.0	2.0	1.0
10	7	7	True	20180509	6	False	-1	-4	-1	-40	1	1	20	1	0	2.83	0.75	2.0	0.5
-5	7	6	False	20180508	7	False	-1	4	0	40	1	1	8	0	-1	2.57	0.67	2.0	0.0
-15	6	7	False	20180507	8	False	1	-5	0	-50	3	211	3	0	-1	2.5	0.0	2.0	0.0
-5	7	8	False	20180505	8	False	1	-4	0	-40	2	210	2	1	0	2.5	0.0	2.0	0.0
0	8	8	False	20180504	8	True	1	-2	0	-20	1	209	1	1	0	2.38	0.5	2.0	0.5
10	8	8	True	20180503	7	False	0	2	1	20	4	32	4	1	0	2.71	0.33	3.0	0.0
5	8	7	False	20180502	7	False	1	-5	0	-50	3	31	3	1	0	2.57	0.67	3.0	1.0
0	7	7	False	20180501	7	False	1	-4	0	-40	2	30	2	1	0	2.43	1.0	3.0	1.0
0	7	7	False	20180430	7	True	1	-2	0	-20	1	29	1	1	0	2.43	1.0	2.0	1.0
10	7	7	True	20180428	6	False	0	0	0	0	7	7	11	1	0	2.83	0.75	3.0	0.5
5	7	6	False	20180427	6	True	0	0	0	0	6	6	10	1	0	2.67	1.0	2.5	1.0
0	6	6	True	20180426	6	False	0	0	-1	0	5	5	9	0	-1	2.67	1.0	3.0	1.0
0	6	6	False	20180425	6	False	0	-2	-1	-20	4	4	8	1	0	2.67	1.0	3.0	1.0
0	6	6	False	20180424	6	True	-1	5	1	50	3	3	7	1	0	2.5	1.25	2.5	1.5
